node_id,account_age_days,balance_mean,balance_std,tx_count,is_fraud,tx_velocity_7d,fan_out_ratio,amount_entropy,risky_email,device_mobile,device_consistency,addr_entropy,d_gap_mean,card_network_risk,product_code_risk,international_flag,pagerank,in_out_ratio,reciprocity_score,ring_membership,ring_volume,community_fraud_rate
12306_mastercard_credit,0.0,150.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12307_visa_credit,0.0,88.97,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,20.2,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12308_visa_debit,123.58064516129032,77.49064516129032,79.64150914924886,31,0,9,0.34375,3.341293064382694,0.3387096774193548,0.032258064516129,0.9375,3.187393070866683,70.28387096774195,0.3000000000000001,0.1548387096774192,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12309_visa_credit,0.0,2293.2,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12311_visa_credit,0.0,25.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12312_visa_debit,134.0,112.99,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,134.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12316_visa_credit,0.0,402.06,647.8377250515749,5,0,3,0.6666666666666666,1.3709505901265835,1.7000000000000002,0.0,0.8333333333333334,1.921928089116582,29.12,0.3,0.5800000000000001,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12318_mastercard_debit,23.666666666666668,88.64999999999999,98.7963258426142,6,0,3,0.8571428571428571,2.5849624920649856,0.6666666666666666,0.0,1.0,2.5849624920649856,14.166666666666666,0.3,0.0999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04032258064516129
12319_mastercard_credit,0.0,200.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
1231_visa_debit,187.14285714285717,65.68571428571428,23.834913367539126,7,0,3,0.375,2.2359263434155574,0.4285714285714285,0.0,0.875,1.4488156313970997,86.08571428571429,0.3,0.1285714285714286,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12321_visa_debit,52.1,149.14849999999998,189.1946422762881,20,0,10,0.238095238095238,3.646439324473286,0.55,0.1,0.9047619047619048,1.578897895774004,27.17,0.2999999999999999,0.25,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12322_mastercard_debit,259.1,58.355,25.184347541898145,10,0,2,0.0909090909090909,2.446439336014845,0.35,0.0,1.0,-1.4426951595367387e-09,136.22,0.2999999999999999,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12327_mastercard_debit,0.0,50.0,0.0,2,0,2,0.3333333333333333,-1.4426951595367387e-09,0.5,0.0,0.6666666666666667,-1.4426951595367387e-09,0.0,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
1232_american express_credit,0.0,300.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.05128205128205128
12339_mastercard_debit,0.0,100.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03317535545023697
1233_visa_debit,185.11111111111111,173.52222222222224,176.72993540836384,9,0,3,0.3,2.94770276767853,0.2777777777777778,0.0,0.9,0.9864267244027576,104.82222222222222,0.3,0.1666666666666666,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12340_visa_debit,0.75,200.0,70.71067811865476,4,1,4,0.2,1.4999999956719148,0.5,1.0,0.8,-1.4426951595367387e-09,0.15,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12341_american express_credit,146.5,162.5,75.0,4,0,3,0.6,1.4999999956719148,0.625,0.5,0.6,1.4999999956719148,58.6,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03317535545023697
12343_visa_debit,0.0,50.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12345_mastercard_debit,242.5,163.475,65.72557531128959,2,0,2,0.6666666666666666,0.99999999711461,0.5,0.0,1.0,0.99999999711461,158.3,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12348_visa_debit,0.0,34.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
1234_visa_debit,1.3333333333333333,60.0,36.05551275463989,3,0,3,0.5,1.584962496393071,0.5,0.0,0.75,0.9182958311690996,1.0666666666666669,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12351_visa_credit,3.5,45.833333333333336,33.22900339562814,6,0,2,0.2857142857142857,1.2516291630597378,0.4166666666666667,0.5,0.7142857142857143,0.6500224187629642,1.4,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12352_mastercard_debit,481.0,171.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,244.6,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12353_mastercard_debit,0.0,500.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12354_american express_credit,80.0,1550.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,0.5,-1.4426951595367387e-09,28.4,0.2,0.6,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12356_mastercard_debit,71.0,57.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,42.2,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12357_mastercard_debit,0.0,333.725,452.8347757920837,4,0,3,0.4,1.99999999422922,0.875,0.25,0.6,0.8112781215737428,42.9,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12358_visa_credit,0.0,113.84857142857145,62.2024679115364,7,0,7,0.5,2.2359263434155574,0.5,0.0,1.0,1.8423709874063283,40.771428571428565,0.3,0.0999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
1235_visa_credit,0.0,44.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,148.8,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12361_visa_debit,132.30769230769232,126.89384615384614,92.903945874082,13,0,4,0.1428571428571428,3.026986820375032,0.3461538461538461,0.0,1.0,0.9612366018374858,73.38461538461539,0.2999999999999999,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12363_visa_debit,81.66666666666667,78.31666666666666,71.79311132228031,3,0,1,0.75,1.584962496393071,0.8333333333333333,0.0,0.75,1.584962496393071,35.0,0.3,0.2333333333333333,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.02390438247011952
12364_mastercard_debit,177.57142857142858,98.27428571428572,69.36783208787362,7,0,4,0.25,2.8073549119587384,0.2857142857142857,0.0,0.875,0.9852281331488616,123.54285714285712,0.3,0.1285714285714285,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12365_mastercard_debit,123.0,85.95,49.558046773455466,4,0,3,0.2,1.4999999956719148,0.375,0.0,1.0,-1.4426951595367387e-09,85.4,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12374_mastercard_debit,0.0,59.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12376_mastercard_credit,0.0,518.3199999999999,698.3669413710818,2,0,1,0.6666666666666666,0.99999999711461,0.5,0.0,1.0,0.99999999711461,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12380_visa_credit,164.5,42.792,35.9478945419617,2,0,2,0.0,0.99999999711461,1.25,0.0,0.6666666666666667,-1.4426951595367387e-09,142.5,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12382_visa_debit,92.93023255813954,84.48139534883721,85.90407858218529,43,0,19,0.0909090909090909,3.221412749173912,0.5697674418604651,0.0232558139534883,0.9545454545454546,0.6779825858378361,58.0186046511628,0.3,0.1465116279069767,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12386_visa_debit,276.0,117.85625,160.30258984963407,8,0,4,0.1111111111111111,2.405639053573396,0.3125,0.0,1.0,-1.4426951595367387e-09,169.675,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12389_mastercard_credit,294.25,89.7125,31.39945262261748,4,0,3,0.4,1.4999999956719148,0.5,0.0,1.0,0.8112781215737428,172.9,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
1238_mastercard_debit,29.0,554.0,0.0,2,0,2,0.3333333333333333,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,20.1,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12392_visa_debit,0.0,30.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12393_visa_credit,59.0,34.975,0.0353553390593253,2,0,2,0.3333333333333333,0.99999999711461,0.25,0.5,0.6666666666666667,-1.4426951595367387e-09,59.0,0.3,0.2,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12396_visa_debit,213.24,145.2952,128.53291676713272,25,0,4,0.0384615384615384,3.7336606680477606,0.34,0.12,0.9615384615384616,-1.4426951595367387e-09,107.752,0.3,0.124,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12397_visa_debit,143.5,184.95,35.35533905932738,2,0,2,0.6666666666666666,0.99999999711461,0.25,0.0,1.0,0.99999999711461,113.9,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
1239_visa_debit,203.0,57.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,192.4,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12402_visa_credit,182.0,65.0,49.49747468305833,2,0,2,0.6666666666666666,0.99999999711461,1.25,0.0,0.6666666666666667,0.99999999711461,72.8,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12403_visa_credit,0.0,40.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12405_american express_credit,0.0,137.5,25.0,4,0,4,0.4,0.8112781215737428,0.125,0.25,0.6,0.8112781215737428,0.0,0.2,0.3999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.05263157894736842
1240_visa_credit,249.25,403.75,52.6584909265986,4,0,1,0.2,1.4999999956719148,0.0,0.0,1.0,-1.4426951595367387e-09,143.55,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12411_visa_debit,54.5,105.34,26.761288376226503,10,0,2,0.2727272727272727,1.7709505872411937,0.4,0.0,0.9090909090909092,1.1567796451189545,32.92,0.2999999999999999,0.16,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04032258064516129
12413_mastercard_debit,453.0,226.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,378.2,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12415_american express_credit,0.0,200.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12418_mastercard_debit,195.0,82.35,29.617365401624323,4,0,2,0.2,1.4999999956719148,0.875,0.0,1.0,-1.4426951595367387e-09,113.95,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12419_visa_debit,0.0,200.0,0.0,4,0,4,0.4,-1.4426951595367387e-09,2.0,0.0,0.8,0.8112781215737428,0.0,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12420_american express_credit,0.0,96.66666666666669,80.41558721209879,6,0,4,0.5714285714285714,1.9182958282837093,0.5833333333333333,0.1666666666666666,0.7142857142857143,1.9182958282837093,0.0,0.1999999999999999,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12421_mastercard_credit,0.0,80.0,34.64101615137755,3,0,3,0.75,0.9182958311690996,0.3333333333333333,0.0,0.75,1.584962496393071,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12422_mastercard_debit,23.0,106.55555555555556,26.09650891935122,9,1,5,0.1,1.879964941513636,0.5,0.0,1.0,-1.4426951595367387e-09,10.088888888888889,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04032258064516129
12425_american express_credit,103.5,208.33333333333331,97.03951085339756,6,0,2,0.7142857142857143,1.4591479126991596,1.4166666666666663,0.3333333333333333,0.7142857142857143,2.2516291601743474,41.4,0.1999999999999999,0.7000000000000001,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03333333333333333
12427_mastercard_debit,0.0,146.99,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
1242_mastercard_credit,89.33333333333333,269.1111111111111,255.5139156897548,9,0,4,0.4,2.94770276767853,1.1666666666666667,0.1111111111111111,0.8,1.7527152732089246,70.35555555555555,0.3,0.4555555555555555,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12430_mastercard_credit,0.0,35.95,0.0,1,0,1,0.0,-1.4426951595367387e-09,0.0,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12433_american express_credit,0.0,88.5,46.85794134046722,4,0,4,0.8,1.4999999956719148,1.5,0.0,0.8,1.99999999422922,0.0,0.2,0.6749999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.05128205128205128
12435_visa_debit,107.66666666666669,111.96666666666664,76.89213765615658,3,0,3,0.25,1.584962496393071,0.3333333333333333,0.0,0.75,-1.4426951595367387e-09,105.2,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12438_visa_credit,0.0,25.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12439_visa_credit,0.0,52.777125,5.212437637516633,8,0,8,0.0,0.5435644403142064,2.0,0.125,0.7777777777777778,-1.4426951595367387e-09,0.025,0.3,0.5,1.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
1243_american express_credit,72.42857142857143,157.14285714285714,105.78504710249076,7,0,4,0.75,1.950212059143967,0.2857142857142857,0.1428571428571428,0.75,2.521640627687148,33.457142857142856,0.1999999999999999,0.6142857142857142,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12440_mastercard_debit,0.0,300.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12442_visa_debit,91.33333333333331,113.78333333333332,100.91663225983449,6,0,4,0.5714285714285714,1.9182958282837093,0.3333333333333333,0.0,1.0,1.9182958282837093,64.83333333333333,0.3,0.0999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03333333333333333
12444_mastercard_credit,0.0,90.482,0.0,1,0,1,0.0,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,5.6,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12447_visa_credit,490.0,213.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,1.0,-1.4426951595367387e-09,343.4,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12449_mastercard_credit,38.0,61.96,23.710767596178748,5,0,2,0.1666666666666666,2.321928087673887,0.2,0.0,1.0,-1.4426951595367387e-09,55.32000000000001,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12449_mastercard_debit,10.0,79.61666666666666,70.08803987367126,3,0,3,0.25,1.584962496393071,0.0,0.0,1.0,-1.4426951595367387e-09,4.933333333333334,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12451_mastercard_debit,0.3888888888888889,48.983555555555554,31.888197887254965,18,0,7,0.1052631578947368,2.905764571671198,0.6111111111111112,0.5,0.8947368421052632,0.8030717229960174,0.5888888888888889,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12452_american express_credit,0.0,50.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,0.5,-1.4426951595367387e-09,0.0,0.2,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12458_visa_debit,0.0,50.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12459_mastercard_debit,14.75,161.0,78.38792424006817,4,0,2,0.2,1.99999999422922,1.25,0.0,0.8,-1.4426951595367387e-09,12.05,0.3,0.4,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12460_visa_debit,91.0,142.98333333333332,105.68798812227118,3,0,3,0.75,0.9182958311690996,0.5,0.3333333333333333,0.75,1.584962496393071,75.39999999999999,0.3,0.1666666666666666,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12465_american express_credit,366.0,175.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,146.4,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12467_visa_debit,198.42857142857144,139.14285714285714,34.94008477106952,7,0,7,0.125,2.521640627687148,0.0,0.0,1.0,-1.4426951595367387e-09,79.57142857142857,0.3,0.0999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12469_mastercard_debit,115.11875,81.9953125,82.74755604456408,160,1,45,0.1987577639751552,3.8617954099885847,0.359375,0.0,1.0,4.630365083625564,72.7,0.2999999999999999,0.0999999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
1246_visa_credit,211.0,250.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,178.2,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12473_visa_credit,0.0,25.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12474_visa_debit,149.0,39.5,14.849242404917495,2,0,1,0.3333333333333333,0.99999999711461,0.25,0.0,1.0,-1.4426951595367387e-09,68.1,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12476_visa_debit,3.75,84.25,38.309050279709794,4,0,4,0.2,1.4999999956719148,0.75,0.0,1.0,-1.4426951595367387e-09,77.75,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04032258064516129
12477_visa_debit,50.0,27.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,107.8,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12478_american express_credit,0.0,150.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03317535545023697
12479_mastercard_debit,0.0,46.1,0.0,1,0,1,0.0,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12480_visa_debit,0.0,100.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12481_visa_debit,0.0,49.0,0.0,3,0,3,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,0.9182958311690996,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.05263157894736842
12484_mastercard_debit,0.0,107.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12485_visa_credit,0.0,102.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,0.0,1.0,-1.4426951595367387e-09,30.6,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12486_visa_debit,3.333333333333333,292.8066666666667,316.2022645923544,3,0,2,0.25,0.9182958311690996,0.0,0.0,1.0,-1.4426951595367387e-09,3.333333333333333,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12487_american express_credit,372.5,115.625,39.94974521642338,8,1,6,0.3333333333333333,1.5487949349246184,0.125,0.125,0.7777777777777778,1.0612781201310475,253.3,0.2,0.6,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12489_visa_debit,342.6666666666667,50.66666666666666,8.020806277010644,3,0,1,0.25,1.584962496393071,0.3333333333333333,0.0,1.0,-1.4426951595367387e-09,155.86666666666667,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12491_american express_credit,78.33333333333333,116.66666666666669,76.37626158259734,3,0,2,0.75,1.584962496393071,0.8333333333333333,0.0,0.75,1.584962496393071,31.33333333333333,0.2,0.6666666666666666,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
12492_visa_debit,0.0,68.0,12.727922061357855,2,0,2,0.3333333333333333,0.99999999711461,0.25,0.0,1.0,-1.4426951595367387e-09,0.0,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.024498886414253896
12496_mastercard_credit,82.0,209.95,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.0,0.0,1.0,-1.4426951595367387e-09,68.8,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12498_mastercard_credit,61.29166666666666,64.379375,49.52405042331979,24,1,10,0.08,3.292481233048237,0.5625,0.4583333333333333,0.92,0.785235438063458,56.375,0.3,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.12918108419838523
12500_visa_debit,0.0,100.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,0.5,1.0,0.5,-1.4426951595367387e-09,0.0,0.3,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.014778325123152709
12501_visa_debit,135.2283950617284,117.00141975308642,115.467093457783,486,1,171,0.0349075975359342,4.375173515404297,0.3641975308641975,0.0781893004115226,0.995893223819302,1.8601178711005544,78.69794238683127,0.2999999999999999,0.162962962962963,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
12508_american express_credit,316.75,106.25,31.45764348029479,4,0,3,0.4,1.4999999956719148,0.25,0.25,0.6,0.8112781215737428,127.75,0.2,0.6499999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12511_mastercard_credit,0.0,267.1428571428572,357.9322229004762,7,1,5,0.75,2.521640627687148,0.5714285714285714,0.1428571428571428,0.75,2.521640627687148,0.0,0.3,0.4142857142857142,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.047337278106508875
12512_visa_debit,0.0,75.0,35.35533905932738,2,0,2,0.3333333333333333,0.99999999711461,0.25,0.0,0.6666666666666667,-1.4426951595367387e-09,0.0,0.3,0.6499999999999999,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12518_american express_credit,0.0,100.0,70.71067811865476,2,0,1,0.6666666666666666,0.99999999711461,0.25,0.0,0.6666666666666667,0.99999999711461,0.0,0.2,0.5,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.06909547738693467
1251_american express_credit,0.0,300.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,1.0,-1.4426951595367387e-09,0.0,0.2,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.04849884526558892
12521_american express_credit,91.75,93.75,31.45764348029479,4,0,3,0.6,1.4999999956719148,0.5,0.25,0.6,1.4999999956719148,36.7,0.2,0.6,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03317535545023697
12523_american express_credit,0.0,100.0,0.0,1,0,1,0.5,-1.4426951595367387e-09,2.0,0.0,0.5,-1.4426951595367387e-09,0.0,0.2,0.3,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.03317535545023697
12524_visa_debit,35.0,91.0,5.656854249492381,2,0,2,0.3333333333333333,0.99999999711461,0.5,0.0,1.0,-1.4426951595367387e-09,114.4,0.3,0.1,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.045889101338432124
12525_visa_credit,364.0,50.0,0.0,2,0,2,0.3333333333333333,-1.4426951595367387e-09,0.0,0.0,0.6666666666666667,-1.4426951595367387e-09,145.6,0.3,0.7,0.0,6.87186339420178e-05,0.0,0.0,0,0.0,0.0691987513007284
